Isolate ID,Species Sort,Isolate Sort,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Genome coverage,Genome,Host source,Accessions Link
1010600,11158,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Nyamiviridae,,Nyavirus,,Nyavirus sierranevadaense,E,Sierra Nevada virus,SNVV,,KF530058,Complete genome,ssRNA(-),invertebrates,NCBI Nucleotide
1010601,11159,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Nyamiviridae,,Nyavirus,,Nyavirus somateriae,E,Jeremy Point nyavirus,JPNV,,MN045233,Complete genome,ssRNA(-),"invertebrates, vertebrates",NCBI Nucleotide
1010602,11160,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Nyamiviridae,,Orinovirus,,Orinovirus pasiphilae,E,Orinoco virus,ONCV,UW1,KX257488,Partial genome,ssRNA(-),invertebrates,NCBI Nucleotide
1010603,11161,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Nyamiviridae,,Orinovirus,,Orinovirus sanyae,E,Sanya nyamivirus 1,SaNyV1,QCYXYSY225,MZ209903,Complete genome,ssRNA(-),invertebrates,NCBI Nucleotide
1010604,11162,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Nyamiviridae,,Socyvirus,,Socyvirus heteroderae,E,soybean cyst nematode virus 1,SbCNV1,,HM849038,Complete genome,ssRNA(-),invertebrates,NCBI Nucleotide
1010605,11163,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Nyamiviridae,,Tapwovirus,,Tapwovirus cesti,E,Wēnzhōu tapeworm virus 1,WzTWV1,SGJSC14943 ,Seg1: KX884436; Seg2: KX884437,Coding-complete genome,ssRNA(-),invertebrates,NCBI Nucleotide
1027738,11164,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Nyamiviridae,,Tapwovirus,,Tapwovirus taeniae,E,taeniapi virus,TNPV,TP1-TP2-TP3-TP4-TP5-TP6,BK059762; BK059763,Coding-complete genome,ssRNA(-),invertebrates,NCBI Nucleotide
1027766,11165,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus bangorense,E,avian paramyxovirus 2,,APMV-2/Finch/N.Ireland/Bangor/73,HM159995,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027767,11166,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus calidris,E,avian metaavulavirus 6,,red-necked stint/Japan/8KS0813/2008,AB759118,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010606,11167,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus delawarense,E,avian paramyxovirus 8,APMV8,goose/Delaware/1053/76,FJ215863,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010607,11168,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus falklandense,E,avian paramyxovirus 10,APMV10,penguin/Falkland Islands/324/2007,HM147142,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010608,11169,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus galliense,E,avian paramyxovirus 11,APMV11,common_snipe/France/100212/2010,JQ886184,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010609,11170,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus hongkongense,E,avian paramyxovirus 6,APMV6,Goose/FarEast/4440/2003,EF569970,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010610,11171,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus japanense,E,avian paramyxovirus 14,APMV14,duck/Japan/11OG0352/2011,KX258200,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010611,11172,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus kazakhstanense,E,avian paramyxovirus 20,APMV20,Gull/Kazakhstan/2014,MF033136,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010612,11173,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus kunitachiense,E,avian paramyxovirus 5,APMV5,budgerigar/Kunitachi/74,GU206351,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010613,11174,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus peixense,E,avian paramyxovirus 15,APMV15,calidris_fuscicollis/Brazil/RS-1177/2012,KX932454,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027768,11175,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus procarduelis,E,avian metaavulavirus 2,,APMV-2/Procarduelis nipalensis/China/Suiling/53/2013,KT071755,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010614,11176,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus taiwanense,E,avian paramyxovirus 22,APMV22,APMV/turtle dove/Taiwan/AHR133/2009,MK677430,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010615,11177,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus tennessense,E,avian paramyxovirus 7,APMV7,dove/Tennessee/4/75,FJ231524,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010616,11178,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Metaavulavirus,,Metaavulavirus yucaipaense,E,avian paramyxovirus 2,APMV2,Chicken/California/Yucaipa/56,EU338414,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027697,11179,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus arenariae,E,orthoavulavirus sp. virus,,AOV/ruddy turnstone/Florida/1605/2016,MZ926778,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010617,11180,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus borisense,E,Antarctic penguin virus A,APVA,1,KY452442,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010618,11181,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus italiense,E,avian paramyxovirus 12,APMV12,Wigeon/Italy/3920_1/2005,KC333050,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010619,11182,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus japanense,E,avian paramyxovirus 13,APMV13,goose/Shimane/67/2000,LC041132,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010620,11183,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus javaense,E,avian paramyxovirus 1,APMV1,Newcastle disease virus Ulster/67,AY562991,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010621,11184,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus kopaiticense,E,Antarctic penguin virus B,APVB,2,KY452443,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010622,11185,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus koreaense,E,avian paramyxovirus 21,APMV21,APMV/wild birds/Cheonsu1510/2015,MF594598,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010623,11186,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus newyorkense,E,avian paramyxovirus 9,APMV9,duck/New York/22/1978,EU910942,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010624,11187,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus oneillense,E,Antarctic penguin virus C,APVC,3,KY452444,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027698,11188,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus taiwanense,E,avian orthoavulavirus 12,,APMV-12/Anseriformes/Taiwan/AHRI101/2015,MZ802804,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010625,11189,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Orthoavulavirus,,Orthoavulavirus upoense,E,avian paramyxovirus 16,APMV16,WB/Kr/UPO216/2014,KY511044,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010626,11190,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Paraavulavirus,,Paraavulavirus hongkongense,E,avian paramyxovirus 4,APMV4,KR/YJ/06,EU877976,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027653,11191,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Paraavulavirus,,Paraavulavirus neophemae,E,avian paramyxovirus 3,,APMV3/PKT/Netherland/449/75,EU403085,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010627,11192,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Avulavirinae,Paraavulavirus,,Paraavulavirus wisconsinense,E,avian paramyxovirus 3,APMV3,turkey/Wisconsin/68,EU782025,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010629,11193,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Aquaparamyxovirus,,Aquaparamyxovirus oregonense,E,Pacific salmon paramyxovirus,PSPV,Trask river,MH900516,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010630,11194,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Aquaparamyxovirus,,Aquaparamyxovirus salmonis,E,Atlantic salmon paramyxovirus,ASPV,Yrkje371/95,EU156171,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010631,11195,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Ferlavirus,,Ferlavirus reptilis,E,fer-de-lance virus,FDLV,ATCC-VR-895,AY141760,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010663,11196,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus bovis,E,bovine parainfluenza virus 3,BPIV3,Kansas/15626/84,AF178654,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010664,11197,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus caprae,E,caprine parainfluenza virus 3,CPIV3,JS2013,KT215610,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027736,11198,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus henanense,E,porcine respirovirus 2,,ZJ14,OK044775,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010665,11199,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus laryngotracheitidis,E,human parainfluenza virus 1,HPIV1,Washington/1964,AF457102,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010666,11200,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus muris,E,Sendai virus,SeV,Nagoya,AB195968,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010667,11201,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus pneumoniae,E,human parainfluenza virus 3,HPIV3,ZHYMgz01,EU326526,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010668,11202,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus ratufae,E,giant squirrel virus,GSqV,GSqV/LKA/2009,LS992584,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027737,11203,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus rupicaprae,E,chamois respirovirus,,RV/IT2014,MT180123,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010669,11204,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Feraresvirinae,Respirovirus,,Respirovirus suis,E,porcine parainfluenza virus 1,PPIV1,S206N,JX857409,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010689,11205,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Glossavirinae,Cynoglossusvirus,,Cynoglossusvirus cynoglossi,E,Wēnlǐng tonguesole paramyxovirus,WTSPV,XYHYC190750,MG600059,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010690,11206,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Ichthysvirinae,Hoplichthysvirus,,Hoplichthysvirus hoplichthysis,E,Wēnlǐng hoplichthys paramyxovirus,WHPV,XYXMC57250,MG600062,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027801,11207,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Kamposvirinae,Hippocavirus,,Hippocavirus hippocampi,E,Hippocampus erectus paramyxovirus 1,,SD/19,OQ030201,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010628,11208,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Metaparamyxovirinae,Synodonvirus,,Synodonvirus synodi,E,Wēnlǐng triplecross lizardfish paramyxovirus,WTLPV,XYHYC179963,MG600058,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027611,11209,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Bovinavirus,,Bovinavirus bovis,E,bovine narmovirus 1,,Australia/bovine/L11/2019,ON861830,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027574,11210,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Henipavirus,,Henipavirus angavokelyense,E,Angavokely henipavirus,,,ON613535,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010632,11211,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Henipavirus,,Henipavirus cedarense,E,Cedar virus,CedV,CG1a,JQ001776,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010633,11212,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Henipavirus,,Henipavirus ghanaense,E,Ghana virus,GhV,Eid_hel/GH-M74a/GHA/2009,HQ660129,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010634,11213,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Henipavirus,,Henipavirus hendraense,E,Hendra virus,HeV,Geelong,AF017149,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010636,11214,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Henipavirus,,Henipavirus nipahense,E,Nipah virus,NiV,2001,AF212302,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010638,11215,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus apodemi,E,rodent paramyxovirus,RoPV,RtAp-ParaV/NX2015,KY370098,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010639,11216,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus beilongi,E,Beilong virus,BeiV,,DQ100461,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027777,11217,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus chaetodipodis,E,Paramyxoviridae sp. virus,,AB1,OK210078,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027778,11218,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus eothenomysis,E,Wufeng Eothenomys melanogaster jeilongvirus 1,,WFS_RongShu,OM030330,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027779,11219,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus gueckedouense,E,memana virus,MemaV,GN/Meliandou/Mn/1/2018,OK623363,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027780,11220,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus lishuiense,E,Lóngquán Niviventer fulvescens jeilongvirus 2,,,MZ328280,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027781,11221,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus longquanense,E,Lóngquán Niviventer fulvescens jeilongvirus 1,,,MZ328279,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010643,11222,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus lophuromysis,E,Mount Mabu Lophuromys virus 1,MMLV1,MOZ135_1,MG573140,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010644,11223,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus mabuense,E,Mount Mabu Lophuromys virus 2,MMLV2,MOZ135_2,MG573141,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027782,11224,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus mastomysis,E,ninomys virus,NinYsV,BE/Ninove/Mm/1/2021,OQ438287,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027783,11225,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus meliandouense,E,Méliandou lophuromys virus,MeLoV,GN/Meliandou/Lm/1/2018,OK623364,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027784,11226,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus merionis,E,gerbil paramyxovirus,,DB04S/SX/2018,OL409126,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027785,11227,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus microti,E,Ninove microtus virus,NiMiV,BE/Ninove/Mag/1/2019,OK623355,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010648,11228,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus myodesis,E,Pohorje Myodes paramyxovirus 1,PMPV1,TT02/05,MG516455,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027786,11229,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus neotomae,E,Paramyxoviridae sp. virus,,AK5,OK210080,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027787,11230,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus ninovense,E,ninapo virus,NinaV,BE/Ninove/As/1/2019,OQ438284,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027788,11231,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus niviventris,E,Lóngquán Niviventer niviventer jeilongvirus 1,,,MZ328278,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027789,11232,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus nzerekorense,E,Méliandou mastomys virus,MeMV,GN/Meliandou/Me/1/2018,OK623361,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027790,11233,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus ochotonae,E,Ochotona cansus jeilongvirus,,PMV/SC/C3-23.4/2021,OQ236117,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027791,11234,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus oujiangense,E,Wenzhou Rattus norvegicus jeilongvirus 1,,,MZ328277,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027792,11235,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus pajuense,E,Paju Apodemus paramyxovirus 1,,Aa-17-179,MT823459,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027793,11236,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus praomysis,E,Méliandou praomys virus,MePV,GN/Meliandou/Pr/1/2018,OK623362,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010649,11237,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus queenslandense,E,J virus,JV,,AY900001,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
